Data,CARGA_N,CARGA_NE,CARGA_S,CARGA_SE
2000-03-11,2352.84583333125,5701.149999997917,6348.3999999983325,23962.812499993335
2000-03-12,2297.4541666641667,5327.854166663333,5342.35833333125,21255.058333329584
2000-03-13,2451.68333332875,6034.445833331666,7035.89999999875,25229.154166662916
2000-03-14,2486.07499999625,6168.491666664167,7364.441666664166,26145.595833329582
2000-03-15,2482.8208333308335,6123.154166665417,7451.6083333316665,26625.920833331667
2000-03-16,2465.1333333308335,6150.874999998334,7565.329166664583,27153.691666664585
2000-03-17,2457.2874999966666,6127.229166664583,7564.2625,27362.458333330836
2000-03-18,2353.2499999962497,5751.729166664583,6542.554166665417,24974.38333333125
2000-03-19,2232.4541666658333,4485.208333333333,5408.80291666375,21824.45991624625
2000-03-20,2426.9624999970833,6095.43333333125,7058.737499998333,25821.79583333
2000-03-21,2452.7333333291667,6106.958333330833,7358.020833332083,26486.72916666375
2000-03-22,2458.4874999983335,6188.187499997916,7396.520833331667,26876.833333329585
2000-03-23,2450.170833331667,6109.341666665417,7490.6458333325,26948.587499995414
2000-03-24,2467.1458333304167,6209.541666665416,7372.337499999167,27263.34166666375
2000-03-25,2419.566666665,5804.7499999975,6409.2166666645835,24957.341666662916
2000-03-26,2321.24583333125,5394.287499997084,5376.0374999962505,22276.766666662083
2000-03-27,2464.94999999625,6087.308333330834,7080.491666664167,26927.087499995414
2000-03-28,2444.3708333329164,6145.86666666625,7043.05833333125,27613.99999999833
2000-03-29,2436.7999999975,6125.645833330833,6950.3374999983325,27257.645833329585
2000-03-30,2445.1749999970834,6039.8583333316665,7101.579166664167,26955.458333329585
2000-03-31,2433.066666664167,5983.79166666375,7143.633333331666,27245.695833330832
2000-04-01,2369.1416666625,5642.791666664583,6325.970833333333,24765.470833329586
2000-04-02,2305.7374999975,5162.799999997083,5212.099999998333,21926.75416666375
2000-04-03,2434.67083333,5837.183333329999,6825.774999995833,25865.912499998332
2000-04-04,2443.9791666629167,5995.745833333333,7058.245833330417,26119.279166664168
2000-04-05,2465.0374999979167,6050.708333331667,7241.304166664583,26393.220833328753
2000-04-06,2456.616666661667,6106.504166664166,7353.899999997499,26602.062499995835
2000-04-07,2443.7833333325,6065.7208333300005,7464.479166664583,26956.083333329167
2000-04-08,2396.60833333,5685.745833331667,6758.083333330833,24775.399999995832
2000-04-09,2294.733333331667,5181.0624999975,5727.970833331667,22322.108333330834
2000-04-10,2451.9374999970833,5888.841666664167,7432.966666665417,26820.40416666375
2000-04-11,2460.8916666641667,6042.887499996667,7535.637499998334,27512.63333332958
2000-04-12,2459.0541666641666,6074.295833332083,7345.091666665,27606.166666662084
2000-04-13,2471.6208333304166,6032.674999997917,7236.441666664584,27753.04583332875
2000-04-14,2484.5458333304164,6042.991666664167,7265.387499998334,27872.566666662082
2000-04-15,2389.491666665,5719.195833331666,6530.724999998333,25296.229166663335
2000-04-16,2332.104166665,5273.787499997917,5518.3625,22205.83749999625
2000-04-17,2472.691666665,5913.9124999975,7116.0691666645835,26388.59749999625
2000-04-18,2436.8624999970834,6054.024999997499,7169.6958333312505,27175.52499999625
2000-04-19,2471.3624999970834,6040.558333331667,7086.291666664168,27274.262499999168
2000-04-20,2442.7124999962502,5765.41666666375,6825.312499998749,26322.39166666292
2000-04-21,2288.5124999970835,4969.495833330417,5016.916666665,20750.40833332833
2000-04-22,2352.7124999979164,5388.545833330417,5473.558333331667,22211.116666663333
2000-04-23,2307.2999999970834,5240.12916666375,4898.141666664583,20683.608333332082
2000-04-24,2491.062499997917,5967.616666665417,6705.7791666637495,25484.224999997085
2000-04-25,2462.7208333329168,5991.149999997084,7118.345833331667,26436.19583332875
2000-04-26,2458.46666666375,5960.416666665416,7292.841666665417,26576.149999997084
2000-04-27,2489.0624999975003,5974.4833333316665,7372.71833333125,26718.819166664165
2000-04-28,2484.170833331667,6035.774999997084,7426.829166664167,26943.849999995833
2000-04-29,2389.437499997917,5672.474999995,6589.324999998334,24723.98749999708
2000-04-30,2320.0749999970835,5214.10416666375,5445.24166666375,22078.470833329997
2000-05-01,2315.5999999974997,4993.38749999875,5323.66249999875,21881.537499995833
2000-05-02,2497.5249999975,5926.083333332083,7043.133333330833,26977.291666662917
2000-05-03,2498.204166665,6053.445833332917,7266.16666666375,27749.712499995832
2000-05-04,2506.54583333,6068.041666665001,7332.22499999875,27879.170833329583
2000-05-05,2517.8791666633333,6004.629166663333,7344.512499998334,27622.358333330416
2000-05-06,2426.4374999970833,5678.345833331667,6112.81666666625,25191.07916666292
2000-05-07,2354.149999996667,5294.53333333125,5040.70416666375,22061.73749999708
2000-05-08,2494.9458333291664,6037.020833332083,6771.7791666645835,26140.637499997083
2000-05-09,2467.083333332917,6183.5458333316665,7026.012499997916,26679.84999999625
2000-05-10,2508.4916666645836,6186.429166664583,7041.399999999167,26482.654166664168
2000-05-11,2522.05416666375,6121.6583333325,7035.5041666649995,26312.654166665
2000-05-12,2553.6166666641666,6009.083333331667,7143.433333329999,26138.3291666625
2000-05-13,2491.5874999979164,5559.137499997916,6329.720833332084,24159.666666662917
2000-05-14,2379.7624999970835,5024.162499997917,5152.624999996667,21269.620833330417
2000-05-15,2436.0624999966667,5790.949999997916,6982.137499996667,25766.145833330418
2000-05-16,2458.9208333304164,5969.4874999975,7272.587499997917,26631.887499996665
2000-05-17,2443.30833333,6032.658333330834,7108.5624999975,26983.608333329164
2000-05-18,2457.7166666641665,6080.708333330833,7113.1541666645835,26559.870833330002
2000-05-19,2456.27083333125,6137.9374999995825,7077.641666664167,26351.33749999625
2000-05-20,2383.5833333304167,5782.1124999970825,6244.449999999167,24380.483333330416
2000-05-21,2324.016666665417,5285.47083333125,5131.208333332083,21544.974999997085
2000-05-22,2495.179166665,5920.916666665416,6748.562499998334,25430.908333329997
2000-05-23,2505.266666662083,5971.508333330833,7058.7416666633335,26232.258333329166
2000-05-24,2479.762499998333,5938.087499997917,7158.724999999999,26271.241666662503
2000-05-25,2503.49583333,5937.720833330834,7212.058333332917,26291.52916666333
2000-05-26,2512.4291666645836,5911.441666663333,7036.237499999584,26613.345833330415
2000-05-27,2445.4499999979166,5682.11666666375,6205.154166664167,24576.116666664166
2000-05-28,2355.4624999958332,5235.274999998333,4995.612499999167,21627.09999999542
2000-05-29,2491.1541666654166,6003.379166665417,6712.899999997499,25119.741666663333
2000-05-30,2516.108333331667,6160.337499997084,7034.974999998751,25979.312499997086
2000-05-31,2517.7249999974997,6059.7166666637495,7065.3208333312505,26276.837499996665
2000-06-01,2502.1041666645833,5998.895833330833,7006.608333332083,26401.408333327916
2000-06-02,2501.8124999970833,6052.43333333125,7038.087499995833,26470.96666666333
2000-06-03,2452.76249999625,5675.90833332875,6222.499999998334,24351.779166662916
2000-06-04,2369.6624999979167,5162.14583333125,5127.4916666633335,21706.370833329584
2000-06-05,2503.599999997083,5755.6749999975,6935.529166665417,25856.07916666375
2000-06-06,2542.08333333125,5889.19583333,7290.799999996249,26540.366666663747
2000-06-07,2528.0541666629165,5898.462499997084,7354.999999997083,26719.220833331667
2000-06-08,2549.5791666629166,5809.470833331667,7264.624999998334,26854.145833329167
2000-06-09,2569.9416666645834,5739.6708333316665,7188.566666664584,27130.445833332502
2000-06-10,2431.85833333,5453.141666664584,6371.99999999625,24929.141666661668
2000-06-11,2363.5208333295836,5066.204166663333,5189.73333333125,22134.999999995416
2000-06-12,2518.3208333308335,5792.5374999975,6947.5291666637495,26359.816666660834
2000-06-13,2528.1374999975,5900.566666664166,7150.149999999167,26941.929166662496
2000-06-14,2520.1499999979164,5946.974999998333,7291.470833331667,27235.299999996667
2000-06-15,2531.8958333304167,5864.208333331667,7328.83333333,27267.883333332084
2000-06-16,2555.0208333316664,5889.679166665,7342.4666666645835,27236.779166662916
2000-06-17,2439.0874999983334,5602.416666665001,6433.687499998749,25079.10833333
2000-06-18,2364.3541666616666,5208.57083333125,5259.545833330417,22225.491666663333
2000-06-19,2537.0499999970834,5904.812499999167,6953.095833330416,26545.137499997916
2000-06-20,2511.82916666375,6009.270833330417,7168.2958333316665,27377.004166665003
2000-06-21,2497.2416666625,5972.2166666645835,7003.504166665417,26861.258333330832
2000-06-22,2377.704166665,5500.6583333300005,5770.637499998334,22511.158333329582
2000-06-23,2522.93333333125,5655.4249999987505,6591.979166665001,24757.483333329583
2000-06-24,2425.829166664583,5239.0374999975,5986.43333333125,23588.720833327916
2000-06-25,2314.0874999962502,5064.412499998333,5232.408333331667,21550.129166661667
2000-06-26,2524.7708333304167,5701.099999997917,6975.558333332083,26209.116666663333
2000-06-27,2542.3541666641668,5792.10833333125,7170.779166665417,27268.96666666167
2000-06-28,2541.3916666633336,5844.0333333300005,7267.120833331667,27204.024999995832
2000-06-29,2517.6749999970834,5779.4083333325,7206.008333332084,27153.47499999542
2000-06-30,2533.14583333,5756.574999998334,7062.470833332084,27205.13333332875
2000-07-01,2378.8749999983334,5491.6124999970825,6234.0499999975,24478.0791666625
2000-07-02,2281.8916666633336,4994.262499994999,5163.066666664584,21904.77499999625
2000-07-03,2506.9874999979165,5638.31249999625,6735.558333331667,26366.720833328753
2000-07-04,2529.2916666625,5718.6249999975,6998.462499999167,26797.220833328753
2000-07-05,2504.6166666645836,5722.683333330834,7175.695833332084,26787.179166665417
2000-07-06,2502.0999999983333,5728.045833330833,7188.491666665833,26693.77499999417
2000-07-07,2497.1791666633335,5792.629166664166,7243.1499999983325,26834.1208333325
2000-07-08,2421.0999999975,5446.13749999625,6412.137499997916,24692.749999997086
2000-07-09,2326.17083333125,5022.729166664167,5346.39166666375,22136.629166662915
2000-07-10,2476.9416666629168,5691.645833330417,7017.204166664167,26586.837499997084
2000-07-11,2470.9124999979167,5837.7166666645835,7136.766666664167,27550.745833330002
2000-07-12,2482.1249999975003,5794.770833331667,7049.6083333316665,27172.991666662918
2000-07-13,2504.3333333308333,5824.245833331667,6986.52499999875,26580.737499996667
2000-07-14,2475.962499996667,5833.608333330833,7055.787499999166,26486.42499999625
2000-07-15,2379.2874999966666,5511.216666663334,6314.012499999167,24409.041666663335
2000-07-16,2254.55833333,5058.037499995833,5110.679166665833,21287.441666662915
2000-07-17,2462.0791666633336,5801.529166663334,6697.583333332083,24810.791666662917
2000-07-18,2490.4333333304166,6008.099999997084,7153.280416664166,25504.845833330415
2000-07-19,2444.94583333,5923.833333330833,7174.7166666645835,26016.18333333042
2000-07-20,2459.8666666625,5818.2374999975,7007.4499999975005,26021.245833330002
2000-07-21,2453.4499999966665,5816.158333330834,6964.21249999875,26298.845833329582
2000-07-22,2376.7249999979167,5480.754166663333,6287.9874999975,24774.966666662087
2000-07-23,2314.05416666375,4987.433333329167,5096.754166665,21982.408333329997
2000-07-24,2473.7958333308334,5736.329166664167,6717.354166664166,25375.349999995
2000-07-25,2490.6083333320835,5948.64999999625,6928.283333332084,26226.55833332875
2000-07-26,2513.741666665,6009.808333330417,6963.674999997917,26378.216666662498
2000-07-27,2474.587499996667,5931.804166664583,6902.487499996249,26324.366666663333
2000-07-28,2464.5624999970833,5799.1916666658335,7002.829166664583,26248.78749999625
2000-07-29,2401.212499996667,5486.383333329583,6211.616666665417,24207.17083333
2000-07-30,2336.0083333295834,5052.183333329584,5158.912499997084,21644.924999995
2000-07-31,2543.499999997917,5717.841666663334,6859.279166665,25719.783333327916
2000-08-01,2573.4166666645833,5709.587499997499,7079.14583333125,26547.14583333125
2000-08-02,2558.512499998333,5677.499999996667,7047.791666664583,26870.341666664583
2000-08-03,2576.10833333125,5806.429166665417,7104.345833331249,27049.41249999667
2000-08-04,2576.1333333308335,5889.970833330416,6957.0874999983325,26877.012499996254
2000-08-05,2483.4499999966665,5586.770833330833,6100.829166665416,24208.29999999583
2000-08-06,2407.312499997917,5085.179166665,5035.5083333304165,21438.412499995
2000-08-07,2552.6208333291665,5721.233333332083,6745.308333330834,26010.666666663335
2000-08-08,2565.89166666375,5833.595833329166,7124.774999997499,26843.54166666375
2000-08-09,2575.64583333125,5868.695833331666,7147.779166662916,27180.32916666125
2000-08-10,2583.7124999970833,5890.541666662917,7173.095833330834,27280.508333329166
2000-08-11,2576.74999999875,5931.83333333125,7085.32916666375,26966.97083333125
2000-08-12,2504.8583333308334,5685.741666662917,6187.9874999975,24146.5666666625
2000-08-13,2392.1499999975,5126.549999995833,5128.3624999975,21210.487499995834
2000-08-14,2562.7208333304166,5744.70833333,6932.158333331249,25726.845833330834
2000-08-15,2517.8999999975,5848.591666664167,7228.09999999875,26423.804166662503
2000-08-16,2598.8124999970833,5851.449999998334,7078.408333330834,26983.91249999667
2000-08-17,2602.99583333125,5876.1791666633335,7185.124999997916,27077.27083332875
2000-08-18,2602.11666666375,5932.370833331667,7086.98333333125,26968.483333329583
2000-08-19,2530.6249999966667,5632.108333330833,6236.674999997917,24553.75416666375
2000-08-20,2417.070833330417,5126.6624999954165,5139.7624999966665,22026.087499995832
2000-08-21,2603.0874999975,5838.8791666649995,6890.141666665833,26145.77083333
2000-08-22,2628.2124999970833,6008.962499997084,7191.158333331667,27069.687499997915
2000-08-23,2640.3291666625,6082.308333330834,7281.999999998334,27438.34999999542
2000-08-24,2659.891666665,5989.4416666649995,7336.699999997916,27896.637499996665
2000-08-25,2634.1624999958335,6110.241666664583,7317.929166665417,28077.937499995835
2000-08-26,2544.079166665,5712.620833329999,6368.2833333325,26016.895833329585
2000-08-27,2437.491666665,5170.58749999625,5229.554166664167,23260.387499997916
2000-08-28,2607.4916666641666,5995.879166663751,6782.57916666375,27111.308333330002
2000-08-29,2665.8083333316667,6200.491666664167,6974.274999997917,26813.149999997917
2000-08-30,2663.49583333,6199.17916666375,7008.079166665833,26719.33333332875
2000-08-31,2655.67083332875,6168.5124999975005,7109.408333332084,27258.72499999667
2000-09-01,2621.9041666654166,6116.13749999875,7013.399999997084,27381.062916663752
2000-09-02,2515.42916666625,5808.954166664583,6142.704166664167,25054.904166664583
2000-09-03,2450.432916662917,5236.7166666625,5041.970833329583,21894.16249999625
2000-09-04,2670.96249999875,5989.283333330834,6617.2791666637495,25590.108333329583
2000-09-05,2663.1999999975,6187.341666663334,6604.5791666625,26341.845833329582
2000-09-06,2637.171666662917,6162.1499999983325,6938.94999999875,26585.962499996665
2000-09-07,2475.8458333316667,5315.13333333125,5555.399999997499,22970.649999996665
2000-09-08,2559.1499999995835,5750.912499997084,6316.287499998333,24972.545833329583
2000-09-09,2487.6374999958334,5590.787499997917,5890.033333332084,23845.3749999975
2000-09-10,2417.9374999970833,5213.0541666633335,5158.062499998749,21999.133333330417
2000-09-11,2625.9624999975,5901.79583333125,6764.45416666375,27011.008333329166
2000-09-12,2626.64583333125,6006.241666664583,7205.054166664167,27855.574999997083
2000-09-13,2643.104166665417,5962.008333331666,7232.0749999975005,27924.49583333042
2000-09-14,2636.879166665,5928.895833331667,7263.174999998333,27817.116666664584
2000-09-15,2629.974999997083,6041.487499996667,7122.779166665,28070.03749999625
2000-09-16,2527.0291666645835,5800.491666665,6278.704166665,25482.091666662916
2000-09-17,2433.6583333329168,5257.120833329166,5213.029166662916,22417.449999997916
2000-09-18,2623.541666665417,5912.012499997916,6977.716666665,26682.437499995416
2000-09-19,2652.31208333125,6091.5708333312505,7250.4249999970825,27811.579166663334
2000-09-20,2589.48249999875,6116.6125,6978.879166664584,28082.32666666375
2000-09-21,2645.63291666375,6165.0458333325005,7375.874999995834,28353.77083332875
2000-09-22,2660.1345833329165,6121.762499998334,7179.533333331249,28329.429166663747
2000-09-23,2556.2624999987497,5817.654166665833,6291.29583333,25936.695833330417
2000-09-24,2481.3374999970833,5341.008333330833,5232.208333330417,23370.804166663747
2000-09-25,2658.12333333125,6120.2124999983325,6622.7208333300005,27101.72499999542
2000-09-26,2659.839166665,6229.124999998334,6908.412499996667,26893.804166662503
2000-09-27,2646.526666665,6121.32499999875,7023.16249999875,26655.70416666125
2000-09-28,2631.91833333125,6177.270833331667,7106.937499997083,26630.291666659585
2000-09-29,2629.0074999975,6159.112499998333,7194.629166664584,27202.845833328753
2000-09-30,2540.3666666654167,5818.933333331667,6331.416666665001,25098.48749999625
2000-10-01,2415.870833330833,5114.329166663333,5044.30833333,21684.412499997085
2000-10-02,2591.2499999966667,5929.333333330833,6977.9041666645835,26761.98749999792
2000-10-03,2627.0458333329166,6273.5083333312505,7355.337499996666,28134.879166662082
2000-10-04,2630.5666666645834,6340.41666666375,7429.0291666645835,28408.687499994583
2000-10-05,2586.1624999979167,6390.791666664166,7149.295833330417,28584.474999995833
2000-10-06,2608.883333332083,6434.079166665,7037.845833331249,28215.02083333
2000-10-07,2526.561249996667,6045.083333331667,6235.73333332875,25442.64999999625
2000-10-08,2383.2739130413042,5482.899999996522,5175.4869565169565,22506.85217390739
2000-10-09,2571.2749999979164,6268.329166665416,7100.574999998334,27156.445833330417
2000-10-10,2591.420416665,6395.370833331667,7345.566666663333,28241.858333329583
2000-10-11,2602.2070833304165,6424.183333331667,7242.479166664166,28567.783333329997
2000-10-12,2474.7999999991666,5608.083333332083,5984.558333329584,24535.595833330834
2000-10-13,2550.1958333316666,6196.908333329166,6810.64999999875,27501.516666661668
2000-10-14,2523.42874999625,5936.770833330417,6176.933333329166,25804.63333332958
2000-10-15,2442.077499998333,5408.833333330417,5198.95416666375,23263.699999996665
2000-10-16,2595.77083333125,6181.087499997499,7007.937499996667,27930.233333330416
2000-10-17,2636.3083333316667,6381.945833331666,7359.745833330417,29070.274999996665
2000-10-18,2646.633333330417,6441.087499999583,7387.78749999875,29405.77916666375
2000-10-19,2646.2541666633333,6395.270833330417,7452.19999999625,29569.829166663334
2000-10-20,2646.4374999991664,6436.712499999167,7402.370833330834,29492.93333333083
2000-10-21,2534.6999999975,6080.395833330833,6562.454166665,26748.462499997084
2000-10-22,2421.4291666645836,5608.687499998334,5511.583333329584,23800.066666664585
2000-10-23,2563.8208333308335,6369.349999997917,7233.0874999983325,28716.2291666625
2000-10-24,2629.4999999975003,6462.812499998334,7374.266666664167,29247.15416666208
2000-10-25,2635.470833330833,6479.087499996666,7416.399999997084,29211.804166662914
2000-10-26,2636.37083333125,6495.570833331666,7489.3416666637495,29218.716666665
2000-10-27,2637.9124999987503,6479.166666664166,7391.533333330416,29266.874999995835
2000-10-28,2516.8624999970834,6121.85416666375,6371.4416666649995,26442.483333331667
2000-10-29,2431.5374999979167,5572.195833332499,5231.799999995416,22470.466666662916
2000-10-30,2627.2083333308333,6352.445833329583,6932.291666663333,26657.32083332958
2000-10-31,2593.7595833299997,6514.558333331667,7343.995833332084,27342.8791666625
2000-11-01,2611.154166664583,6474.004166663333,7405.2166666637495,27368.72916666417
2000-11-02,2458.3749999962497,5889.237499997917,5830.3624999987505,24109.083333331666
2000-11-03,2568.8099999987503,6314.374999997916,6603.854166662917,26973.12499999875
2000-11-04,2527.4124999974997,6044.616666664167,6149.162499996666,25041.741666662914
2000-11-05,2424.2004166637503,5498.245833329584,5296.27083332875,22476.862499995415
2000-11-06,2562.8374999983334,6308.229166664583,7001.133333330833,27140.74583333125
2000-11-07,2634.95416666375,6417.912499998333,7390.724999998333,27401.58333332875
2000-11-08,2628.5374999983333,6305.395833331667,7384.89583333125,27042.883333329166
2000-11-09,2573.7791666641665,6227.920833332083,7493.2499999975,27394.47916666458
2000-11-10,2604.6708333308334,6222.383333329167,7348.0374999975,27785.679166664166
2000-11-11,2526.324999996667,5928.920833330833,6498.474999999999,25623.88333333167
2000-11-12,2418.0291666641665,5490.237499997917,5330.11666666375,22941.074999996665
2000-11-13,2589.1124999983335,6264.87499999625,7004.233333330833,27322.158333328753
2000-11-14,2598.0749999958334,6379.2999999970825,7170.679166664167,27677.320833330832
2000-11-15,2455.433333329583,5734.145833330833,5772.299999997917,23357.908333328753
2000-11-16,2598.53333333125,6442.145833330417,6885.829166665416,26336.616666664166
2000-11-17,2577.0208333308333,6454.516666664167,7114.2749999983325,26941.208333329585
2000-11-18,2502.7291666641668,6055.69583333,6332.258333332084,24503.583333329167
2000-11-19,2450.5874999975,5564.883333331666,5337.9208333316665,21730.99583333
2000-11-20,2595.4208333308334,6376.45416666375,7157.499999999167,26236.48749999583
2000-11-21,2615.95833333,6472.104166664583,7382.52499999875,27854.504166663333
2000-11-22,2620.4624999975,6545.6666666625,7572.320833331666,27674.391666663334
2000-11-23,2635.8624999983335,6527.149999997499,7861.833333332083,27845.937499994583
2000-11-24,2599.1374999958334,6531.870833329584,7702.2166666645835,28256.245833330413
2000-11-25,2524.016666664583,6176.9458333312505,6430.195833331666,26051.283333330415
2000-11-26,2452.8958333320834,5694.358333329583,5332.524999998333,22826.195833330832
2000-11-27,2614.9374999983334,6455.629166663333,7417.99583333125,27018.84999999708
2000-11-28,2631.584999997917,6590.849999997917,7735.829166664167,27878.374999996668
2000-11-29,2637.6291666633333,6616.2958333316665,7510.479166664166,28384.59583333125
2000-11-30,2629.4916666645836,6633.45833333125,7312.483333330833,28404.35833333
2000-12-01,2631.608333331667,6615.141666664167,7170.708333330417,27427.779166662916
2000-12-02,2546.14583333125,6210.562499998749,6383.30833333125,24880.304166660415
2000-12-03,2464.829166665,5688.983333330833,5452.45416666375,22345.29999999542
2000-12-04,2614.7791666633334,6355.429166664167,7129.674999997917,27554.204166661668
2000-12-05,2606.249999997917,6525.391666664583,7296.820833332084,28211.937499997915
2000-12-06,2625.00833333125,6618.087499997917,7349.629166664584,27670.2916666625
2000-12-07,2625.366666663333,6747.908333331249,7584.8791666649995,27662.908333331667
2000-12-08,2531.4624999975,6219.1291666649995,7713.941666664166,27550.22916666417
2000-12-09,2507.84583333125,6205.883333332084,7045.5708333304165,25809.304166662503
2000-12-10,2429.39583333125,5721.779166662916,5910.258333332499,23376.295833329583
2000-12-11,2581.4224999958333,6513.870833331667,7683.304166665,27679.458333330836
2000-12-12,2611.5812499970834,6545.520833330417,8093.291666664166,28728.572916662917
2000-12-13,2600.1874999970833,6441.233333332083,8102.837499996666,29055.841666664168
2000-12-14,2590.1166666645836,6292.36666666375,7987.362499996667,28953.19583333167
2000-12-15,2490.4416666633333,5956.3249999975005,7841.995833331667,28760.9374999975
2000-12-16,2427.5916666633334,5568.762499997916,6645.779166665833,26280.545833332082
2000-12-17,2332.5637499966665,5209.112499997083,5450.937499996667,22703.708333331666
